address,topics,data,blockNumber,blockHash,timeStamp,gasPrice,gasUsed,logIndex,transactionHash,transactionIndex,decoded_data,amount,sender,event,hours_since_transaction,ideal_points
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000cd3ad96897130dfde95cd1bb133da8255c60c543', '0x000000000000000000000000cd3ad96897130dfde95cd1bb133da8255c60c543']",0x0000000000000000000000000000000000000000000000000080946ea7b600000000000000000000000000000000000000000000000000000080946ea7b60000,19159345,0x8ec90c9831838158468147a0a9982c65899aa213883baac4b7d55d8417031a56,2024-02-05 03:16:47,10504069837,172438,769,0x75f4e3936f221412c69b9c092ce2c6554fe84a9aa1339f50b65ac7d81b3a6c67,334,"{'event': 'Deposit', 'sender': '0xcd3ad96897130dfde95cd1bb133da8255c60c543', 'receiver': '0xcd3ad96897130dfde95cd1bb133da8255c60c543', 'amount': 36192000000000000, 'iShares': 36192000000000000}",0.036192,0xcd3ad96897130dfde95cd1bb133da8255c60c543,Deposit,607.0,21.968544
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000edec17ec606cc54ca4ba47024faf1763cf6cb967', '0x000000000000000000000000edec17ec606cc54ca4ba47024faf1763cf6cb967']",0x00000000000000000000000000000000000000000000000000dbf082105787bc00000000000000000000000000000000000000000000000000dbf082105787bc,19159380,0x88342ba1321afa4d914d7eb94349d358e8a287b0496c3d178edf46c9a890ef54,2024-02-05 03:23:47,12194228933,162862,123,0xbc252c1388193de99c5d360a600ad88a7339a5475e3d0ed94ed3f47337c6ddbc,134,"{'event': 'Deposit', 'sender': '0xedec17ec606cc54ca4ba47024faf1763cf6cb967', 'receiver': '0xedec17ec606cc54ca4ba47024faf1763cf6cb967', 'amount': 61907461310220220, 'iShares': 61907461310220220}",0.06190746131022022,0xedec17ec606cc54ca4ba47024faf1763cf6cb967,Deposit,607.0,37.57782901530368
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000006c077bd2b8bf5526ad5cb18ff712dbde7192a570', '0x0000000000000000000000006c077bd2b8bf5526ad5cb18ff712dbde7192a570']",0x0000000000000000000000000000000000000000000000000d37af33719163520000000000000000000000000000000000000000000000000d37af3371916352,19159530,0x81eea9383e9313002ecf427b065716d237bfe35752a65b750c8eb2158bc969c0,2024-02-05 03:53:59,12072111134,162874,344,0x339dd410c4f7baac90d1a223f049dfc37c94b49def8b40ab0e1e181f589e9574,107,"{'event': 'Deposit', 'sender': '0x6c077bd2b8bf5526ad5cb18ff712dbde7192a570', 'receiver': '0x6c077bd2b8bf5526ad5cb18ff712dbde7192a570', 'amount': 952422481695695698, 'iShares': 952422481695695698}",0.9524224816956958,0x6c077bd2b8bf5526ad5cb18ff712dbde7192a570,Deposit,607.0,578.1204463892873
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000002b53990e3c577423c9f8ead8ef46eef95ce8b3fe', '0x0000000000000000000000002b53990e3c577423c9f8ead8ef46eef95ce8b3fe']",0x0000000000000000000000000000000000000000000000000163496fa43ea0300000000000000000000000000000000000000000000000000163496fa43ea030,19159599,0x8db49517c3db9b051c7ce3dfe0f7ab612ade915e0d8a7317e2fad29f8b266b22,2024-02-05 04:07:59,12322988033,162874,191,0xaa95613ce4f3f0e9d47e488c37a08bdbd6c88bbf66d8104464592237854f7ea8,73,"{'event': 'Deposit', 'sender': '0x2b53990e3c577423c9f8ead8ef46eef95ce8b3fe', 'receiver': '0x2b53990e3c577423c9f8ead8ef46eef95ce8b3fe', 'amount': 100004360578048048, 'iShares': 100004360578048048}",0.10000436057804805,0x2b53990e3c577423c9f8ead8ef46eef95ce8b3fe,Deposit,607.0,60.70264687087517
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000006010881107eec90ce46725fe67d2fc0b64df4675', '0x0000000000000000000000006010881107eec90ce46725fe67d2fc0b64df4675']",0x00000000000000000000000000000000000000000000000006f05b59d3b2000000000000000000000000000000000000000000000000000006f05b59d3b20000,19159613,0xc649c0648af4a866ccf3ebfab1f5e30f46a7b0191094f5d21677c3b904520565,2024-02-05 04:10:47,12073846461,167650,347,0xc2acb4731346ecfccf112ed1de74bc8473c865b50933f39b3a0f07d55ef74603,129,"{'event': 'Deposit', 'sender': '0x6010881107eec90ce46725fe67d2fc0b64df4675', 'receiver': '0x6010881107eec90ce46725fe67d2fc0b64df4675', 'amount': 500000000000000000, 'iShares': 500000000000000000}",0.5,0x6010881107eec90ce46725fe67d2fc0b64df4675,Deposit,606.0,303.0
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000f210efe578cc8dae4c254e16fb7c20f030642f9e', '0x000000000000000000000000f210efe578cc8dae4c254e16fb7c20f030642f9e']",0x00000000000000000000000000000000000000000000000000766dcfe16a356500000000000000000000000000000000000000000000000000766dcfe16a3565,19159643,0x7f1a6e8238947e70c9d5a66887e3be220a1c460543469a63cd4b071cb1a98753,2024-02-05 04:16:47,13072430500,162862,424,0x3a48b9ba22d811b7ba353ec7a7911037c0f30523175c80a68631f87222af0799,131,"{'event': 'Deposit', 'sender': '0xf210efe578cc8dae4c254e16fb7c20f030642f9e', 'receiver': '0xf210efe578cc8dae4c254e16fb7c20f030642f9e', 'amount': 33334786859349349, 'iShares': 33334786859349349}",0.03333478685934935,0xf210efe578cc8dae4c254e16fb7c20f030642f9e,Deposit,606.0,20.200880836765705
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000cddf1886448ae41b19d261593ffa8f91a152bec0', '0x000000000000000000000000cddf1886448ae41b19d261593ffa8f91a152bec0']",0x00000000000000000000000000000000000000000000000001960ac8bbb5495b00000000000000000000000000000000000000000000000001960ac8bbb5495b,19159669,0x87eef2cfca23ae804cd0993356cd0824e5eb6a36452509d4f5905728469e168d,2024-02-05 04:22:35,14743985583,162874,212,0x08afe4933be57e4f1d2fe24f331279de963c128c83a05400a7fc43a92faeac77,118,"{'event': 'Deposit', 'sender': '0xcddf1886448ae41b19d261593ffa8f91a152bec0', 'receiver': '0xcddf1886448ae41b19d261593ffa8f91a152bec0', 'amount': 114290697803483483, 'iShares': 114290697803483483}",0.11429069780348348,0xcddf1886448ae41b19d261593ffa8f91a152bec0,Deposit,606.0,69.260162868911
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000e536ea964db634b3497f80762126ed30e7427678', '0x000000000000000000000000e536ea964db634b3497f80762126ed30e7427678']",0x00000000000000000000000000000000000000000000000001b7e10420af0f7800000000000000000000000000000000000000000000000001b7e10420af0f78,19159771,0x72bd60517e0a1e7621fcf50b938df75bd178557668514b2ec96d6785cbf4510c,2024-02-05 04:43:11,11291109990,162874,338,0xf557875f58df1ceab6d078f6a092e63d01a15b995fc56e41ebacb4528e6965b0,174,"{'event': 'Deposit', 'sender': '0xe536ea964db634b3497f80762126ed30e7427678', 'receiver': '0xe536ea964db634b3497f80762126ed30e7427678', 'amount': 123814922620440440, 'iShares': 123814922620440440}",0.12381492262044044,0xe536ea964db634b3497f80762126ed30e7427678,Deposit,606.0,75.0318431079869
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x00000000000000000000000026b3b3f74e90ed15631193949c1823d86237b4aa', '0x00000000000000000000000026b3b3f74e90ed15631193949c1823d86237b4aa']",0x0000000000000000000000000000000000000000000000000152c9d61e808af60000000000000000000000000000000000000000000000000152c9d61e808af6,19159791,0x73c1a7709a4a61e2deff560dc8fe90f4c91ca358a4d751906f1865283ceeecd9,2024-02-05 04:47:11,11383570949,162874,212,0x11d0327442d4115214f4b3ac81d5eea7652f38d45fb1723d0b9643fe294bfde1,62,"{'event': 'Deposit', 'sender': '0x26b3b3f74e90ed15631193949c1823d86237b4aa', 'receiver': '0x26b3b3f74e90ed15631193949c1823d86237b4aa', 'amount': 95360463600126710, 'iShares': 95360463600126710}",0.0953604636001267,0x26b3b3f74e90ed15631193949c1823d86237b4aa,Deposit,606.0,57.78844094167678
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000ea68d4a387bc3bc4ace8acccfea8182b2d02b5b8', '0x000000000000000000000000ea68d4a387bc3bc4ace8acccfea8182b2d02b5b8']",0x0000000000000000000000000000000000000000000000000166aba8c7f133ff0000000000000000000000000000000000000000000000000166aba8c7f133ff,19159796,0xda2c2668f9a410e04c62da9532e01f4a2bfaebf0817c1d240b8466072ae46240,2024-02-05 04:48:11,11987938500,162874,275,0x02f52c76dec6bd66e41cdd049898f48447ea132925e4076f1f5c5adfde3b99a3,143,"{'event': 'Deposit', 'sender': '0xea68d4a387bc3bc4ace8acccfea8182b2d02b5b8', 'receiver': '0xea68d4a387bc3bc4ace8acccfea8182b2d02b5b8', 'amount': 100956783059743743, 'iShares': 100956783059743743}",0.10095678305974375,0xea68d4a387bc3bc4ace8acccfea8182b2d02b5b8,Deposit,606.0,61.17981053420471
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000aee822245c440fbc84c2075a8089655bc2b0c441', '0x000000000000000000000000aee822245c440fbc84c2075a8089655bc2b0c441']",0x00000000000000000000000000000000000000000000000003782dace9d9000000000000000000000000000000000000000000000000000003782dace9d90000,19159799,0x7a4a9aeb6152f3b86fbeb5535705b64def76b26b70ba15a4c2ae5eeb735938a3,2024-02-05 04:48:47,11335573709,167650,156,0x0a75c762926a9e0c987056296e7dd248c6019f4b70e9b6468362295120d7044a,59,"{'event': 'Deposit', 'sender': '0xaee822245c440fbc84c2075a8089655bc2b0c441', 'receiver': '0xaee822245c440fbc84c2075a8089655bc2b0c441', 'amount': 250000000000000000, 'iShares': 250000000000000000}",0.25,0xaee822245c440fbc84c2075a8089655bc2b0c441,Deposit,606.0,151.5
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000e64f243b5209fcaa9017486b98fa814b67e8ca43', '0x000000000000000000000000e64f243b5209fcaa9017486b98fa814b67e8ca43']",0x00000000000000000000000000000000000000000000000001525e51f1c1bd2100000000000000000000000000000000000000000000000001525e51f1c1bd21,19159830,0x25e06d754894d4c96a0e7489d67df12255d4dcfc9b0b55bc7c43fb2e020e5250,2024-02-05 04:54:59,11499954303,162874,137,0xce636be84b78347f886134decb76492b113b70a496c772780ceafb0612deb813,70,"{'event': 'Deposit', 'sender': '0xe64f243b5209fcaa9017486b98fa814b67e8ca43', 'receiver': '0xe64f243b5209fcaa9017486b98fa814b67e8ca43', 'amount': 95242248169569569, 'iShares': 95242248169569569}",0.09524224816956957,0xe64f243b5209fcaa9017486b98fa814b67e8ca43,Deposit,606.0,57.716802390759156
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x00000000000000000000000028445bf189653119b48823ecadee202a7fb66610', '0x00000000000000000000000028445bf189653119b48823ecadee202a7fb66610']",0x000000000000000000000000000000000000000000000000045d6ff8ab2d9e45000000000000000000000000000000000000000000000000045d6ff8ab2d9e45,19160012,0x1a6bbaed24c4d247bccca3d6ca969388e2d066c54a0954fa5399a38c717fd00b,2024-02-05 05:31:35,11871325799,162874,378,0x41bb4bb44f1dc5495af077be191b41e79bb6bd007fe0115a8e7b0d34dd5cf50e,137,"{'event': 'Deposit', 'sender': '0x28445bf189653119b48823ecadee202a7fb66610', 'receiver': '0x28445bf189653119b48823ecadee202a7fb66610', 'amount': 314530662800268869, 'iShares': 314530662800268869}",0.31453066280026887,0x28445bf189653119b48823ecadee202a7fb66610,Deposit,605.0,190.29105099416267
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000004472038c554496ce20e63c9e7bff6e0bd415dd33', '0x0000000000000000000000004472038c554496ce20e63c9e7bff6e0bd415dd33']",0x000000000000000000000000000000000000000000000000016345785d8a0000000000000000000000000000000000000000000000000000016345785d8a0000,19160013,0x3fe212bfb1069e18c50b9171678e43c8d836b8e24d0735f9b932d5f5924f89bf,2024-02-05 05:31:47,16241000000,167650,50,0xa37a92f5021b4758408dfc83e18f5d2459ef0cd20370134b4640fb44137c6e44,8,"{'event': 'Deposit', 'sender': '0x4472038c554496ce20e63c9e7bff6e0bd415dd33', 'receiver': '0x4472038c554496ce20e63c9e7bff6e0bd415dd33', 'amount': 100000000000000000, 'iShares': 100000000000000000}",0.1,0x4472038c554496ce20e63c9e7bff6e0bd415dd33,Deposit,605.0,60.5
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000bf62ba5215190b22f467f4de323e7606295869c5', '0x000000000000000000000000bf62ba5215190b22f467f4de323e7606295869c5']",0x00000000000000000000000000000000000000000000000002c68af0bb14000000000000000000000000000000000000000000000000000002c68af0bb140000,19160050,0x065588e465417c29e02aa5618e12270afce297b8dacf6ef5f2163020378d60ef,2024-02-05 05:39:35,12914334169,167650,177,0xe5aedc11e96979fb9339096a8a784ca496ed0459d3d877095ab6e99a4a9cae1f,90,"{'event': 'Deposit', 'sender': '0xbf62ba5215190b22f467f4de323e7606295869c5', 'receiver': '0xbf62ba5215190b22f467f4de323e7606295869c5', 'amount': 200000000000000000, 'iShares': 200000000000000000}",0.2,0xbf62ba5215190b22f467f4de323e7606295869c5,Deposit,605.0,121.0
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000001a91b267e52ca93c486f898166a6489dc565f49c', '0x0000000000000000000000001a91b267e52ca93c486f898166a6489dc565f49c']",0x000000000000000000000000000000000000000000000000009ba6446a168f52000000000000000000000000000000000000000000000000009ba6446a168f52,19160114,0x75c2bd5d04da4f519ba965b6ec2a97a2f50bc248e0a8377f3aef43a536231e05,2024-02-05 05:52:23,10922381322,162862,346,0x3b2729d723908848df69f2b17968fe9bba72ccf9bc15e75e0d07d757aa2610e4,140,"{'event': 'Deposit', 'sender': '0x1a91b267e52ca93c486f898166a6489dc565f49c', 'receiver': '0x1a91b267e52ca93c486f898166a6489dc565f49c', 'amount': 43811434158002002, 'iShares': 43811434158002002}",0.043811434158002,0x1a91b267e52ca93c486f898166a6489dc565f49c,Deposit,605.0,26.50591766559121
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000319cefeb796f6ea9c99c04f22617b8168f1f7fd6', '0x000000000000000000000000319cefeb796f6ea9c99c04f22617b8168f1f7fd6']",0x000000000000000000000000000000000000000000000000002386f26fc10000000000000000000000000000000000000000000000000000002386f26fc10000,19160132,0x24d475e2b82ba4c31b5a9fd6211e5ac11dca67494e531e8c50b361ce9e3966cb,2024-02-05 05:55:59,11119196054,167638,308,0xc3eed894969329b1b97436c52dada06edad988d0225e59be5a3a3501ff57def3,143,"{'event': 'Deposit', 'sender': '0x319cefeb796f6ea9c99c04f22617b8168f1f7fd6', 'receiver': '0x319cefeb796f6ea9c99c04f22617b8168f1f7fd6', 'amount': 10000000000000000, 'iShares': 10000000000000000}",0.01,0x319cefeb796f6ea9c99c04f22617b8168f1f7fd6,Deposit,605.0,6.05
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000c665abbb82691ebc10e5be0f8d7d75c00d84f183', '0x000000000000000000000000c665abbb82691ebc10e5be0f8d7d75c00d84f183']",0x0000000000000000000000000000000000000000000000000021d63b64f9c61c0000000000000000000000000000000000000000000000000021d63b64f9c61c,19160144,0x6ad19f3751c0fe8bac16774aa08ead216fe9b7a8b53bbea3e9ebfb7cd683c272,2024-02-05 05:58:35,11426300814,162862,542,0xfbdbde7768440ae6c89417a281140914c82eac08ef2e97dcd158b5db5109b60f,108,"{'event': 'Deposit', 'sender': '0xc665abbb82691ebc10e5be0f8d7d75c00d84f183', 'receiver': '0xc665abbb82691ebc10e5be0f8d7d75c00d84f183', 'amount': 9524224816956956, 'iShares': 9524224816956956}",0.009524224816956956,0xc665abbb82691ebc10e5be0f8d7d75c00d84f183,Deposit,605.0,5.7621560142589585
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x00000000000000000000000037c5d1f2554f6f646fc55df18f61407722fe69fe', '0x00000000000000000000000037c5d1f2554f6f646fc55df18f61407722fe69fe']",0x00000000000000000000000000000000000000000000000002c692df487d406000000000000000000000000000000000000000000000000002c692df487d4060,19160178,0xdb9b7983f56f2ab13a1da82a65d36059a334f4cde14a822dd3867ddb8eedfd90,2024-02-05 06:05:23,11356608930,162874,651,0x9859b8f982ef5285502bc771d1fe7e92cb8f4fc99053d136e872edef27f48787,271,"{'event': 'Deposit', 'sender': '0x37c5d1f2554f6f646fc55df18f61407722fe69fe', 'receiver': '0x37c5d1f2554f6f646fc55df18f61407722fe69fe', 'amount': 200008721156096096, 'iShares': 200008721156096096}",0.2000087211560961,0x37c5d1f2554f6f646fc55df18f61407722fe69fe,Deposit,605.0,121.00527629943815
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000920c5203828168f43c41f931f9a4f7223ccd19df', '0x000000000000000000000000920c5203828168f43c41f931f9a4f7223ccd19df']",0x000000000000000000000000000000000000000000000000002386f26fc10000000000000000000000000000000000000000000000000000002386f26fc10000,19160240,0x602a87724099de02b30c1848d3b66458c565a89d021f4132b927aca0cbb6baaa,2024-02-05 06:17:47,11092956479,167638,258,0x626bf21c02d733193d941d841ebf7ce9e9285ab1e9ca4e182a19013b40e224cc,166,"{'event': 'Deposit', 'sender': '0x920c5203828168f43c41f931f9a4f7223ccd19df', 'receiver': '0x920c5203828168f43c41f931f9a4f7223ccd19df', 'amount': 10000000000000000, 'iShares': 10000000000000000}",0.01,0x920c5203828168f43c41f931f9a4f7223ccd19df,Deposit,604.0,6.04
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000001a91b267e52ca93c486f898166a6489dc565f49c', '0x0000000000000000000000001a91b267e52ca93c486f898166a6489dc565f49c']",0x000000000000000000000000000000000000000000000000001dc6c3a089e18a000000000000000000000000000000000000000000000000001dc6c3a089e18a,19160254,0xe7e8a54df19f0478ff596947034a7aa4eed0b65bd8d13208c9f7eb8a31327330,2024-02-05 06:20:35,11820901455,145762,385,0x78615c4319cd0ce8336d7a0f76f0b0ea611a1dd22e7aa7d115399e25ef667d86,232,"{'event': 'Deposit', 'sender': '0x1a91b267e52ca93c486f898166a6489dc565f49c', 'receiver': '0x1a91b267e52ca93c486f898166a6489dc565f49c', 'amount': 8381317838922122, 'iShares': 8381317838922122}",0.008381317838922122,0x1a91b267e52ca93c486f898166a6489dc565f49c,Deposit,604.0,5.062315974708961
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000cfa8fe20492d05e7d911807ba4c728369c8d9f29', '0x000000000000000000000000cfa8fe20492d05e7d911807ba4c728369c8d9f29']",0x00000000000000000000000000000000000000000000000000289aadac5eedbc00000000000000000000000000000000000000000000000000289aadac5eedbc,19160257,0xbbf071ec25a86c3a0b512cf981c9a671a81b569fc181282e0c51a20ed1692042,2024-02-05 06:21:11,12336682873,162862,266,0xd383d65c745fff2f9f4aaf78ce029a0aeb3e302d0430c859d0ec9c8bc3a4bb46,141,"{'event': 'Deposit', 'sender': '0xcfa8fe20492d05e7d911807ba4c728369c8d9f29', 'receiver': '0xcfa8fe20492d05e7d911807ba4c728369c8d9f29', 'amount': 11429069780348348, 'iShares': 11429069780348348}",0.011429069780348348,0xcfa8fe20492d05e7d911807ba4c728369c8d9f29,Deposit,604.0,6.9031581473304024
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000bfc7c297fedf3de78c0bbc3db21bf58710b75862', '0x000000000000000000000000bfc7c297fedf3de78c0bbc3db21bf58710b75862']",0x0000000000000000000000000000000000000000000000000178fb0447ab7b220000000000000000000000000000000000000000000000000178fb0447ab7b22,19160289,0xb96d71c42b4cc6875c78103f35266da0191046c40c9d5e41f11d56aba8186c90,2024-02-05 06:27:35,11669914529,162874,348,0xff95dddc9db81dd30d75f31deacdd0c27e4e0fe586d7e257cc43fb0525371777,170,"{'event': 'Deposit', 'sender': '0xbfc7c297fedf3de78c0bbc3db21bf58710b75862', 'receiver': '0xbfc7c297fedf3de78c0bbc3db21bf58710b75862', 'amount': 106110587044068130, 'iShares': 106110587044068130}",0.10611058704406813,0xbfc7c297fedf3de78c0bbc3db21bf58710b75862,Deposit,604.0,64.09079457461715
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000090928b9327258f9b12ed9dcb9f64fb00e37c872', '0x000000000000000000000000090928b9327258f9b12ed9dcb9f64fb00e37c872']",0x000000000000000000000000000000000000000000000000016345785d8a0000000000000000000000000000000000000000000000000000016345785d8a0000,19160356,0x6b47d73b9007731468cef70fd4de5cd8ac6ec537219750693f775433f4070588,2024-02-05 06:41:11,12792745886,167650,486,0xcf44088aa9d60e39e91dbc6fc1e66e4ac77a7fd1ee35e3c7c47f792fb56a754f,213,"{'event': 'Deposit', 'sender': '0x090928b9327258f9b12ed9dcb9f64fb00e37c872', 'receiver': '0x090928b9327258f9b12ed9dcb9f64fb00e37c872', 'amount': 100000000000000000, 'iShares': 100000000000000000}",0.1,0x090928b9327258f9b12ed9dcb9f64fb00e37c872,Deposit,604.0,60.400000000000006
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000ce3fac0fd89864fda9748e13c2639e7ff1deb68c', '0x000000000000000000000000ce3fac0fd89864fda9748e13c2639e7ff1deb68c']",0x00000000000000000000000000000000000000000000000000b054afe2c8300800000000000000000000000000000000000000000000000000b054afe2c83008,19160380,0x8a6c39df4a872f4479f429b4f9221c8c549c610ded1da20d29f6e78d4e4bb552,2024-02-05 06:45:59,12589543192,162862,607,0x3d0cfbb86cc6d5cecce43f4d35d0f670152abfc31d629c3f2466e746ba675194,163,"{'event': 'Deposit', 'sender': '0xce3fac0fd89864fda9748e13c2639e7ff1deb68c', 'receiver': '0xce3fac0fd89864fda9748e13c2639e7ff1deb68c', 'amount': 49632710301855752, 'iShares': 49632710301855752}",0.04963271030185575,0xce3fac0fd89864fda9748e13c2639e7ff1deb68c,Deposit,604.0,29.978157022320875
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x00000000000000000000000097dbb15d05d2db1907257a182dc3345350d3cf67', '0x00000000000000000000000097dbb15d05d2db1907257a182dc3345350d3cf67']",0x000000000000000000000000000000000000000000000000069bd799b8c8b1a9000000000000000000000000000000000000000000000000069bd799b8c8b1a9,19160380,0x8a6c39df4a872f4479f429b4f9221c8c549c610ded1da20d29f6e78d4e4bb552,2024-02-05 06:45:59,12589296371,162874,652,0xd1394ed5539f9b3ba57a5192d0001f31267fff0ed796874705a984b3d8efc848,194,"{'event': 'Deposit', 'sender': '0x97dbb15d05d2db1907257a182dc3345350d3cf67', 'receiver': '0x97dbb15d05d2db1907257a182dc3345350d3cf67', 'amount': 476211240847847849, 'iShares': 476211240847847849}",0.4762112408478479,0x97dbb15d05d2db1907257a182dc3345350d3cf67,Deposit,604.0,287.63158947210013
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000004b6f3e647f561fded4407f70a81c3e59532e8099', '0x0000000000000000000000004b6f3e647f561fded4407f70a81c3e59532e8099']",0x000000000000000000000000000000000000000000000000019b2003a82a7750000000000000000000000000000000000000000000000000019b2003a82a7750,19160387,0x5bc90e32f8375d431b719c5c9d94bec21f6eb4df2cc7d405cde68c1853ccfd1c,2024-02-05 06:47:23,12346968337,162874,235,0xec5c3bade44d71d4680b744c968a5713c00dc3950a89a054f682edea4c833308,82,"{'event': 'Deposit', 'sender': '0x4b6f3e647f561fded4407f70a81c3e59532e8099', 'receiver': '0x4b6f3e647f561fded4407f70a81c3e59532e8099', 'amount': 115721415506425680, 'iShares': 115721415506425680}",0.11572141550642567,0x4b6f3e647f561fded4407f70a81c3e59532e8099,Deposit,604.0,69.8957349658811
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000001de9d441ec3e7c03700d6959482036dd953cb9fa', '0x0000000000000000000000001de9d441ec3e7c03700d6959482036dd953cb9fa']",0x00000000000000000000000000000000000000000000000005388e2a148a117800000000000000000000000000000000000000000000000005388e2a148a1178,19160437,0x4888c52fd70295f6f3c904174743817c0f5eab4425e1e4d70960127f02073f8e,2024-02-05 06:57:23,12429418662,162874,81,0x06333370139d7ef4fca8dfa6c189a44a9144e9f1570e311973bd42ff537132e5,19,"{'event': 'Deposit', 'sender': '0x1de9d441ec3e7c03700d6959482036dd953cb9fa', 'receiver': '0x1de9d441ec3e7c03700d6959482036dd953cb9fa', 'amount': 376206880269799800, 'iShares': 376206880269799800}",0.3762068802697998,0x1de9d441ec3e7c03700d6959482036dd953cb9fa,Deposit,604.0,227.22895568295908
